TRANSACTION_ID,DATE,AMOUNT,ROUND,CATEGORY,STATUS,SOURCE,ORIGINAL_IG_INDEX,ORIGINAL_IG_ID,TARGET_COMPANY_ID,TARGET_COMPANY_NAME,INVESTORS_COUNT,INVESTOR_1_ID,INVESTOR_1_NAME,INVESTOR_1_ROLE,INVESTOR_2_ID,INVESTOR_2_NAME,INVESTOR_2_ROLE,INVESTOR_3_ID,INVESTOR_3_NAME,INVESTOR_3_ROLE,INVESTOR_4_ID,INVESTOR_4_NAME,INVESTOR_4_ROLE,INVESTOR_5_ID,INVESTOR_5_NAME,INVESTOR_5_ROLE,INVESTOR_6_ID,INVESTOR_6_NAME,INVESTOR_6_ROLE,INVESTOR_7_ID,INVESTOR_7_NAME,INVESTOR_7_ROLE,INVESTOR_8_ID,INVESTOR_8_NAME,INVESTOR_8_ROLE,INVESTOR_9_ID,INVESTOR_9_NAME,INVESTOR_9_ROLE,INVESTOR_10_ID,INVESTOR_10_NAME,INVESTOR_10_ROLE,INVESTOR_11_ID,INVESTOR_11_NAME,INVESTOR_11_ROLE,INVESTOR_12_ID,INVESTOR_12_NAME,INVESTOR_12_ROLE,INVESTOR_13_ID,INVESTOR_13_NAME,INVESTOR_13_ROLE,INVESTOR_14_ID,INVESTOR_14_NAME,INVESTOR_14_ROLE,INVESTOR_15_ID,INVESTOR_15_NAME,INVESTOR_15_ROLE,INVESTOR_16_ID,INVESTOR_16_NAME,INVESTOR_16_ROLE,INVESTOR_17_ID,INVESTOR_17_NAME,INVESTOR_17_ROLE,INVESTOR_18_ID,INVESTOR_18_NAME,INVESTOR_18_ROLE,INVESTOR_19_ID,INVESTOR_19_NAME,INVESTOR_19_ROLE,INVESTOR_20_ID,INVESTOR_20_NAME,INVESTOR_20_ROLE,INVESTOR_21_ID,INVESTOR_21_NAME,INVESTOR_21_ROLE,INVESTOR_22_ID,INVESTOR_22_NAME,INVESTOR_22_ROLE,INVESTOR_23_ID,INVESTOR_23_NAME,INVESTOR_23_ROLE
IG_785,04/06/2025,0.2,accelerator / grant,Early-stage investment,IMPORTED,InvestGame,785,4066,[1444]TBC,Rocket Science,1,[1441]TBC,The Games Scale Up Fund for Wales,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_786,04/06/2025,0.2,accelerator / grant,Early-stage investment,IMPORTED,InvestGame,786,4067,[1445]TBC,Sugar Creative,1,[1441]TBC,The Games Scale Up Fund for Wales,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_787,04/06/2025,0.2,accelerator / grant,Early-stage investment,IMPORTED,InvestGame,787,4068,[1446]TBC,Wales Interactive,1,[1441]TBC,The Games Scale Up Fund for Wales,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_788,05/06/2025,8.0,seed,Early-stage investment,IMPORTED,InvestGame,788,4070,[1447]TBC,Latent Technology,4,[883]TBC,AlbionVC,lead,[1448]TBC,Spark Capital (lead),participant,[1449]TBC,Root Ventures,participant,[1450]TBC,Alumni Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_789,05/06/2025,2.1,seed,Early-stage investment,IMPORTED,InvestGame,789,4071,[1451]TBC,Yarnhub Animation Studios,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_790,05/06/2025,0.0,series a,Early-stage investment,IMPORTED,InvestGame,790,4072,[882]TBC,Kohort,6,[1452]TBC,The Raine Group (lead),lead,[1453]TBC,Eurazeo,participant,[1454]TBC,AlbionVC,participant,[885]TBC,Triple Point Ventures,participant,[1455]TBC,Velocity Capital,participant,[1456]TBC,Portfolio Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_791,06/06/2025,80.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,791,4073,[1457]TBC,Arrowhead Game Studios,1,[4]TBC,Tencent (SEHK: 700),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_792,06/06/2025,14.0,series a,Early-stage investment,IMPORTED,InvestGame,792,4074,[1458]TBC,Dynasty Studios,1,[1459]TBC,Cloud3 Ventures,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_793,10/06/2025,3.5,seed,Early-stage investment,IMPORTED,InvestGame,793,4075,[1240]TBC,Orange Cap Games,4,[1460]TBC,1kx,lead,[1461]TBC,Yuga Labs (lead),participant,[1462]TBC,Bing Ventures,participant,[1463]TBC,Infinity Ventures Crypto,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_794,11/06/2025,0.23,undisclosed early-stage,Early-stage investment,IMPORTED,InvestGame,794,4076,[1464]TBC,MetaShot,1,[1465]TBC,KITVEN Fund,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_795,12/06/2025,3.0,seed,Early-stage investment,IMPORTED,InvestGame,795,4078,[1466]TBC,Nice Plans Studio,1,[1467]TBC,Pixeldog,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_796,15/06/2025,4.6,seed,Early-stage investment,IMPORTED,InvestGame,796,4081,[1468]TBC,Studio555,2,[1469]TBC,HOF Capital,lead,[1470]TBC,Failup Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_797,18/06/2025,9.0,seed,Early-stage investment,IMPORTED,InvestGame,797,4084,[1471]TBC,Root,4,[1472]TBC,Headline Ventures,lead,[1473]TBC,Konvoy Ventures (lead),participant,[1474]TBC,Day One Ventures,participant,[1475]TBC,Untamed Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_798,18/06/2025,9.0,undisclosed early-stage,Early-stage investment,IMPORTED,InvestGame,798,4085,[1476]TBC,Playful Studios (The Wildcard Alliance),2,[1477]TBC,Arbitrum Gaming Ventures,lead,[635]TBC,Paradigm,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_799,18/06/2025,6.0,seed,Early-stage investment,IMPORTED,InvestGame,799,4086,[1478]TBC,Zoot,2,[1479]TBC,CoinFund (lead),lead,[1480]TBC,Griffin Gaming Partners,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_800,19/06/2025,2.0,seed,Early-stage investment,IMPORTED,InvestGame,800,4089,[1481]TBC,Mavis Games,1,[1482]TBC,Habby,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_801,20/06/2025,4.0,seed,Early-stage investment,IMPORTED,InvestGame,801,4090,[1483]TBC,Uptopia,3,[1484]TBC,Pantera Capital (lead),lead,[1366]TBC,Spartan Group,participant,[363]TBC,Coinbase Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_802,25/06/2025,5.8,seed,Early-stage investment,IMPORTED,InvestGame,802,4092,[1485]TBC,Motorica,2,[1486]TBC,Angular Ventures (lead),lead,[144]TBC,Luminar Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_803,25/06/2025,4.2,seed,Early-stage investment,IMPORTED,InvestGame,803,4093,[1487]TBC,Filuta AI,3,[1488]TBC,Rockaway Ventures (lead),lead,[1489]TBC,Tarpan Capital,participant,[1490]TBC,Lion Beat Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_804,26/06/2025,5.0,seed,Early-stage investment,IMPORTED,InvestGame,804,4095,[1491]TBC,Spekter Games,8,[1078]TBC,Andreessen Horowitz (a16z) Speedrun,lead,[293]TBC,London Venture Partners,participant,[1492]TBC,BRV Capital,participant,[1493]TBC,Chamaeleon,participant,[1494]TBC,Accelerator Ventures,participant,[1495]TBC,Impact46,participant,[1496]TBC,Versus Ventures,participant,[1450]TBC,Alumni Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_805,01/07/2025,2.0,seed,Early-stage investment,IMPORTED,InvestGame,805,4098,[1497]TBC,Cold River Games,5,[1498]TBC,Beam (lead),lead,[1499]TBC,Partnerinvest Norr,participant,[469]TBC,CoinFund,participant,[1500]TBC,Avalanche Foundation,participant,[1501]TBC,A100X,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_806,02/07/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,806,4100,[1502]TBC,Kotaku,1,[1503]TBC,Keleops,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_807,03/07/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,807,4102,[1504]TBC,4game,1,[1505]TBC,Hobby World,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_808,03/07/2025,0.75,seed,Early-stage investment,IMPORTED,InvestGame,808,4103,[1506]TBC,Grand Mobile,1,[1507]TBC,Astana Hub Venture Fund,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_809,04/07/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,809,4105,[1508]TBC,Plane Evolution IP,1,[1509]TBC,RMV IT Services,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_810,08/07/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,810,4107,[1510]TBC,Lethal Gaming Gear,1,[1511]TBC,Pulsar Gaming Gears,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_811,09/07/2025,2.5,seed,Early-stage investment,IMPORTED,InvestGame,811,4110,[1512]TBC,TARK Games,3,[1513]TBC,Ludus Ventures (lead),lead,[1514]TBC,APY Ventures,participant,[1515]TBC,Maxis Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_812,09/07/2025,10.9,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,812,4111,[1516]TBC,Crackshell - Hammerwatch (IP sale),1,[1517]TBC,Everplay,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_813,09/07/2025,7.25,seed,Early-stage investment,IMPORTED,InvestGame,813,4112,[1518]TBC,Circle Games,5,[1519]TBC,BITKRAFT (lead),lead,[1520]TBC,Andreessen Horowitz (a16z) Speedrun,participant,[1521]TBC,e2vc,participant,[1522]TBC,Play Ventures,participant,[1514]TBC,APY Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_814,10/07/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,814,4114,[1523]TBC,Hexagon Studios - Honeyland (IP sale),1,[1524]TBC,Bravo Ready,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_815,10/07/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,815,4115,[1525]TBC,Hangzhou Xinguang Liumei,1,[148]TBC,ByteDance,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_816,10/07/2025,5.0,seed,Early-stage investment,IMPORTED,InvestGame,816,4116,[1526]TBC,Remix,6,[1527]TBC,Archetype,lead,[1528]TBC,Coinbase,participant,[1529]TBC,Variant,participant,[1530]TBC,Lemniscap,participant,[1531]TBC,Crit Ventures,participant,[1532]TBC,Planetarium,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_817,15/07/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,817,4117,[1533]TBC,Airmergent,1,[1534]TBC,Airship Interactive Management,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_818,17/07/2025,20.0,undisclosed early-stage,Early-stage investment,IMPORTED,InvestGame,818,4118,[1535]TBC,Dante Games,1,[1536]TBC,Rollman Management,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_819,17/07/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,819,4119,[1537]TBC,Towerlands (IP sale),1,[1538]TBC,Mamboo Games,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_820,18/07/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,820,4120,[1539]TBC,Recharge,1,[1540]TBC,Coda Payments,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_821,18/07/2025,2.0,seed,Early-stage investment,IMPORTED,InvestGame,821,4121,[1541]TBC,Football.Fun,5,[1542]TBC,6th Man Ventures (lead),lead,[1543]TBC,Devmons,participant,[415]TBC,Sfermion,participant,[1544]TBC,The Operating Group,participant,[1545]TBC,Zee Prime Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_822,20/07/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,822,4122,[1546]TBC,The Chinese Room,1,[1547]TBC,The Chinese Room Management,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_823,21/07/2025,0.0,seed,Early-stage investment,IMPORTED,InvestGame,823,4123,[1548]TBC,Glass Bead Games,1,[1549]TBC,Supercell Investments,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_824,21/07/2025,0.5,seed,Early-stage investment,IMPORTED,InvestGame,824,4124,[1550]TBC,m00m world,1,[1551]TBC,Boost VC,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_825,21/07/2025,5.2,series a,Early-stage investment,IMPORTED,InvestGame,825,4125,[1552]TBC,Delabs Games,9,[1553]TBC,Hashed,lead,[1554]TBC,TON Ventures,participant,[1555]TBC,Kilo Fund (lead),participant,[1367]TBC,IVC,participant,[1556]TBC,Taisu Ventures,participant,[1557]TBC,Arche Fund,participant,[818]TBC,Yield Guild Games,participant,[1558]TBC,Everyrealm,participant,[1559]TBC,Jets Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_826,28/07/2025,0.0,seed,Early-stage investment,IMPORTED,InvestGame,826,4129,[1560]TBC,iDaNote,1,[1561]TBC,Bogazici Ventures,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_827,29/07/2025,5.0,m&a minority,M&A,IMPORTED,InvestGame,827,4130,[1562]TBC,iDreamSky,1,[579]TBC,Playrix,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_828,30/07/2025,1.3,seed,Early-stage investment,IMPORTED,InvestGame,828,4131,[1563]TBC,JECO,4,[1564]TBC,British Business Banks Regional Angels Programme (lead),lead,[1565]TBC,The Games Angels,participant,[1566]TBC,Innovate UK,participant,[1567]TBC,Creative UKs Creative Enterprise,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_829,31/07/2025,8.5,series a,Early-stage investment,IMPORTED,InvestGame,829,4132,[1568]TBC,Stan,7,[1569]TBC,Bandai Namco,lead,[317]TBC,Square Enix,participant,[1570]TBC,Reazon Holdings,participant,[1571]TBC,AI Futures Fund,participant,[1572]TBC,Aptos Labs,participant,[844]TBC,General Catalyst,participant,[143]TBC,GFR Fund,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_830,01/08/2025,5.0,seed,Early-stage investment,IMPORTED,InvestGame,830,4134,[1573]TBC,Inutan Studio,4,[1574]TBC,Folius Ventures,lead,[1575]TBC,The Spartan Group,participant,[1576]TBC,Beam FDN (lead),participant,[165]TBC,Animoca Brands,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_831,05/08/2025,5.4,seed,Early-stage investment,IMPORTED,InvestGame,831,4135,[1577]TBC,GameRamp,4,[1519]TBC,BITKRAFT (lead),lead,[1578]TBC,South Park Commons,participant,[1579]TBC,Mixi,participant,[1580]TBC,DeVC,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_832,05/08/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,832,4136,[1581]TBC,Light Hour Games,1,[1582]TBC,GDEV,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_833,05/08/2025,12.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,833,4137,[1583]TBC,CTW Cayman,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_834,06/08/2025,15.0,series b,Late-stage investment,IMPORTED,InvestGame,834,4138,[903]TBC,SuperGaming,8,[1078]TBC,Andreessen Horowitz (a16z) Speedrun,lead,[1584]TBC,SkyCatcher,participant,[1585]TBC,AET Fund,participant,[1586]TBC,BACE Capital,participant,[1587]TBC,Bandai Namco 021 Fund,participant,[1588]TBC,Neowiz,participant,[1589]TBC,LOUD.GG,participant,[671]TBC,Polygon Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_835,06/08/2025,1.0,seed,Early-stage investment,IMPORTED,InvestGame,835,4139,[1590]TBC,Honig Studios,3,[1591]TBC,German Federal Ministry for Economic Affairs,lead,[1592]TBC,Energy,participant,[1593]TBC,Arbitrum Gaming Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_836,06/08/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,836,4140,[1594]TBC,NextBeat,1,[1595]TBC,Duolingo (NASDAQ: DUOL),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_837,07/08/2025,1.1,seed,Early-stage investment,IMPORTED,InvestGame,837,4141,[1596]TBC,Liberty Pixel,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_838,07/08/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,838,4142,[1597]TBC,Digital Foundry,1,[1598]TBC,Digital Foundry Management,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_839,07/08/2025,100.0,series b,Late-stage investment,IMPORTED,InvestGame,839,4143,[1599]TBC,Decart,4,[1600]TBC,Sequoia Capital,lead,[1601]TBC,Benchmark,participant,[1602]TBC,Zeev Ventures,participant,[1603]TBC,Aleph VC,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_840,08/08/2025,14.0,m&a minority,M&A,IMPORTED,InvestGame,840,4144,[1604]TBC,MiAO,1,[1605]TBC,XD Inc,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_841,11/08/2025,1.3,seed,Early-stage investment,IMPORTED,InvestGame,841,4145,[1606]TBC,NJD,1,[1607]TBC,Impact46,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_842,11/08/2025,1.3,seed,Early-stage investment,IMPORTED,InvestGame,842,4146,[1608]TBC,Game Cooks,1,[1607]TBC,Impact46,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_843,11/08/2025,1.3,seed,Early-stage investment,IMPORTED,InvestGame,843,4147,[1609]TBC,Alpaka Games,3,[1513]TBC,Ludus Ventures (lead),lead,[1520]TBC,Andreessen Horowitz (a16z) Speedrun,participant,[1610]TBC,Revo Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_844,11/08/2025,1.75,seed,Early-stage investment,IMPORTED,InvestGame,844,4148,[1611]TBC,Fahy Studios,2,[1607]TBC,Impact46,lead,[1612]TBC,Merak Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_845,11/08/2025,1.1,seed,Early-stage investment,IMPORTED,InvestGame,845,4149,[1613]TBC,Starvania,2,[1607]TBC,Impact46,lead,[1612]TBC,Merak Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_846,12/08/2025,2.2,seed,Early-stage investment,IMPORTED,InvestGame,846,4150,[1614]TBC,Tilki,4,[1615]TBC,Twin Path Ventures (lead),lead,[1616]TBC,Atlas AI,participant,[1617]TBC,XTX Ventures,participant,[1618]TBC,SFC Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_847,13/08/2025,0.0,seed,Early-stage investment,IMPORTED,InvestGame,847,4152,[1619]TBC,Arcanix,2,[1620]TBC,ForsVC (lead),lead,[1621]TBC,imec.istart,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_848,13/08/2025,5.0,seed,Early-stage investment,IMPORTED,InvestGame,848,4153,[1622]TBC,Qloud Games,3,[871]TBC,Bitkraft Ventures,lead,[1623]TBC,GFR Fund (lead),participant,[633]TBC,Andreessen Horowitz (a16z),participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_849,13/08/2025,19.5,undisclosed early-stage,Early-stage investment,IMPORTED,InvestGame,849,4154,[1624]TBC,Neon Machine,3,[1625]TBC,Gala Games (lead),lead,[1480]TBC,Griffin Gaming Partners,participant,[1626]TBC,Polychain Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_850,14/08/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,850,4155,[1627]TBC,Portal Studio,1,[1628]TBC,Generation Media,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_851,14/08/2025,5.0,seed,Early-stage investment,IMPORTED,InvestGame,851,4156,[1629]TBC,Studio Atelico,1,[1630]TBC,Air Street Capital,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_852,14/08/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,852,4157,[1631]TBC,Focus Entertainment - Hardspace: Shipbreaker (IP sale),1,[1632]TBC,Blackbird Interactive,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_853,14/08/2025,8.0,seed,Early-stage investment,IMPORTED,InvestGame,853,4158,[1222]TBC,Fateless Games,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_854,14/08/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,854,4159,[1633]TBC,zave.it,1,[1634]TBC,Almedia,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_855,18/08/2025,4.2,accelerator / grant,Early-stage investment,IMPORTED,InvestGame,855,4160,[1635]TBC,14 gaming studios,1,[1636]TBC,Exel by Merak,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_856,19/08/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,856,4161,[1637]TBC,CT Esports Academy,1,[1638]TBC,Affinity Esports Group,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_857,19/08/2025,0.0,seed,Early-stage investment,IMPORTED,InvestGame,857,4162,[1639]TBC,Palladio AI,1,[1640]TBC,Griffin Gaming Partners,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_858,21/08/2025,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,858,4163,[1641]TBC,Evo,1,[1642]TBC,Nodwin Gaming,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_859,21/08/2025,0.0,growth / expansion (not specified),Late-stage investment,IMPORTED,InvestGame,859,4164,[1643]TBC,RTS,1,[1644]TBC,Qiddiya,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
